#time MDC0  MDC1   DC2    DC3    0-2    1-3    1-2    2-3
567  0.380  0.600  0.142  0.243  0.400  0.055  0.667  0.094  # 483 jobs, 4.830 load
568  0.370  0.720  0.167  0.272  0.393  0.059  0.800  0.104  # 548 jobs, 5.480 load
569  0.490  0.730  0.154  0.256  0.437  0.059  0.737  0.099  # 532 jobs, 5.320 load
570  0.560  0.760  0.145  0.339  0.547  0.082  0.803  0.128  # 616 jobs, 6.160 load
571  0.400  0.720  0.145  0.332  0.433  0.080  0.793  0.123  # 589 jobs, 5.890 load
572  0.350  0.610  0.183  0.362  0.500  0.092  0.723  0.133  # 641 jobs, 6.410 load
573  0.340  0.590  0.175  0.382  0.433  0.109  0.813  0.140  # 650 jobs, 6.500 load
574  0.420  0.520  0.128  0.386  0.423  0.104  0.597  0.140  # 608 jobs, 6.080 load
575  0.340  0.720  0.164  0.440  0.430  0.106  0.787  0.160  # 710 jobs, 7.100 load
576  0.330  0.790  0.129  0.417  0.327  0.113  0.673  0.150  # 658 jobs, 6.580 load
577  0.350  0.700  0.179  0.358  0.343  0.096  0.790  0.131  # 642 jobs, 6.420 load
578  0.360  0.680  0.163  0.332  0.390  0.093  0.777  0.121  # 599 jobs, 5.990 load
579  0.320  0.660  0.177  0.362  0.293  0.102  0.793  0.131  # 637 jobs, 6.370 load
580  0.290  0.560  0.170  0.382  0.287  0.108  0.740  0.137  # 637 jobs, 6.370 load
581  0.260  0.680  0.173  0.347  0.283  0.098  0.800  0.125  # 614 jobs, 6.140 load
582  0.280  0.710  0.167  0.459  0.290  0.129  0.787  0.164  # 725 jobs, 7.250 load
583  0.220  0.700  0.161  0.577  0.313  0.165  0.783  0.205  # 830 jobs, 8.300 load
584  0.200  0.760  0.159  0.433  0.280  0.124  0.783  0.151  # 688 jobs, 6.880 load
585  0.180  0.730  0.158  0.575  0.253  0.167  0.783  0.200  # 824 jobs, 8.240 load
586  0.170  0.810  0.173  0.678  0.213  0.200  0.803  0.235  # 949 jobs, 9.490 load
587  0.150  0.630  0.155  0.500  0.203  0.153  0.687  0.172  # 733 jobs, 7.330 load
588  0.150  0.650  0.177  0.448  0.190  0.139  0.800  0.154  # 705 jobs, 7.050 load
589  0.170  0.700  0.166  0.512  0.233  0.158  0.780  0.187  # 765 jobs, 7.650 load
590  0.110  0.720  0.161  0.579  0.137  0.181  0.747  0.169  # 823 jobs, 8.230 load
591  0.170  0.770  0.145  0.503  0.170  0.158  0.757  0.172  # 742 jobs, 7.420 load
592  0.130  0.730  0.161  0.512  0.157  0.159  0.780  0.175  # 759 jobs, 7.590 load
593  0.180  0.730  0.165  0.601  0.163  0.193  0.787  0.206  # 857 jobs, 8.570 load
594  0.190  0.670  0.165  0.554  0.153  0.175  0.793  0.191  # 805 jobs, 8.050 load
595  0.150  0.670  0.168  0.669  0.127  0.212  0.810  0.230  # 919 jobs, 9.190 load
596  0.180  0.550  0.116  0.521  0.133  0.168  0.560  0.179  # 710 jobs, 7.100 load
597  0.210  0.700  0.195  0.598  0.147  0.194  0.790  0.205  # 884 jobs, 8.840 load
598  0.060  0.700  0.169  0.600  0.063  0.196  0.787  0.203  # 845 jobs, 8.450 load
599  0.060  0.680  0.181  0.617  0.030  0.203  0.797  0.208  # 872 jobs, 8.720 load
600  0.040  0.700  0.177  0.727  0.013  0.239  0.820  0.244  # 978 jobs, 9.780 load
601  0.010  0.640  0.173  0.561  0.007  0.187  0.773  0.187  # 799 jobs, 7.990 load
602  0.010  0.630  0.184  0.547  0.007  0.182  0.803  0.183  # 795 jobs, 7.950 load
603  0.030  0.770  0.167  0.581  0.013  0.193  0.783  0.195  # 828 jobs, 8.280 load
604  0.050  0.630  0.129  0.633  0.033  0.209  0.627  0.213  # 830 jobs, 8.300 load
605  0.080  0.730  0.155  0.617  0.053  0.203  0.760  0.208  # 853 jobs, 8.530 load
606  0.100  0.710  0.166  0.626  0.087  0.203  0.790  0.212  # 873 jobs, 8.730 load
607  0.110  0.700  0.173  0.720  0.093  0.233  0.817  0.243  # 974 jobs, 9.740 load
608  0.060  0.680  0.194  0.675  0.083  0.219  0.807  0.227  # 943 jobs, 9.430 load
609  0.060  0.810  0.131  0.650  0.080  0.210  0.633  0.218  # 868 jobs, 8.680 load
610  0.070  0.470  0.204  0.770  0.067  0.249  0.767  0.259  # 1028 jobs, 10.280 load
611  0.070  0.690  0.222  0.646  0.083  0.211  0.897  0.219  # 944 jobs, 9.440 load
612  0.060  0.580  0.175  0.650  0.083  0.212  0.677  0.220  # 889 jobs, 8.890 load
613  0.090  0.700  0.175  0.682  0.110  0.220  0.807  0.232  # 936 jobs, 9.360 load
614  0.070  0.790  0.170  0.733  0.133  0.236  0.823  0.248  # 989 jobs, 9.890 load
615  0.150  0.770  0.166  0.707  0.147  0.227  0.783  0.241  # 965 jobs, 9.650 load
616  0.180  0.640  0.183  0.706  0.190  0.226  0.847  0.241  # 971 jobs, 9.710 load
617  0.160  0.780  0.179  0.763  0.180  0.243  0.810  0.262  # 1036 jobs, 10.360 load
618  0.190  0.660  0.245  0.718  0.213  0.229  0.903  0.250  # 1048 jobs, 10.480 load
619  0.230  0.700  0.190  0.717  0.230  0.228  0.817  0.250  # 1000 jobs, 10.000 load
620  0.210  0.700  0.187  0.729  0.227  0.235  0.893  0.256  # 1007 jobs, 10.070 load
621  0.230  0.660  0.208  0.709  0.240  0.227  0.853  0.250  # 1006 jobs, 10.060 load
622  0.280  0.700  0.174  0.867  0.273  0.276  0.893  0.307  # 1139 jobs, 11.390 load
623  0.230  0.790  0.154  0.789  0.287  0.250  0.633  0.279  # 1045 jobs, 10.450 load
624  0.330  0.770  0.189  0.701  0.370  0.218  0.793  0.284  # 1000 jobs, 10.000 load
625  0.350  0.700  0.195  0.724  0.350  0.223  0.827  0.258  # 1024 jobs, 10.240 load
626  0.340  0.640  0.210  0.700  0.337  0.216  0.863  0.250  # 1008 jobs, 10.080 load
627  0.390  0.660  0.227  0.884  0.407  0.275  0.907  0.320  # 1216 jobs, 12.160 load
628  0.380  0.800  0.242  0.701  0.457  0.218  0.830  0.269  # 1061 jobs, 10.610 load
629  0.460  0.730  0.232  0.764  0.373  0.243  0.840  0.279  # 1115 jobs, 11.150 load
630  0.350  0.650  0.227  0.815  0.437  0.241  0.827  0.296  # 1142 jobs, 11.420 load
631  0.330  0.690  0.203  0.814  0.397  0.260  0.717  0.298  # 1119 jobs, 11.190 load
632  0.420  0.820  0.237  0.738  0.383  0.236  0.830  0.273  # 1099 jobs, 10.990 load
633  0.400  0.600  0.237  0.802  0.423  0.253  0.863  0.293  # 1139 jobs, 11.390 load
634  0.380  0.680  0.246  0.697  0.380  0.220  0.900  0.257  # 1049 jobs, 10.490 load
635  0.350  0.770  0.232  0.770  0.470  0.240  0.870  0.277  # 1114 jobs, 11.140 load
636  0.460  0.750  0.211  0.771  0.400  0.239  0.843  0.278  # 1103 jobs, 11.030 load
637  0.420  0.750  0.221  0.765  0.400  0.239  0.877  0.276  # 1103 jobs, 11.030 load
638  0.350  0.690  0.220  0.796  0.377  0.250  0.867  0.286  # 1120 jobs, 11.200 load
639  0.350  0.670  0.227  0.744  0.337  0.236  0.887  0.270  # 1073 jobs, 10.730 load
640  0.350  0.750  0.221  0.835  0.363  0.265  0.823  0.309  # 1166 jobs, 11.660 load
641  0.460  0.670  0.226  0.681  0.387  0.215  0.813  0.253  # 1020 jobs, 10.200 load
642  0.310  0.750  0.203  0.737  0.397  0.227  0.827  0.266  # 1046 jobs, 10.460 load
643  0.290  0.660  0.218  0.726  0.393  0.222  0.827  0.264  # 1039 jobs, 10.390 load
644  0.380  0.700  0.183  0.836  0.483  0.256  0.877  0.302  # 1127 jobs, 11.270 load
645  0.380  0.700  0.226  0.752  0.477  0.234  0.833  0.277  # 1086 jobs, 10.860 load
646  0.300  0.760  0.217  0.760  0.407  0.232  0.837  0.274  # 1083 jobs, 10.830 load
647  0.380  0.760  0.242  0.832  0.497  0.257  0.873  0.305  # 1188 jobs, 11.880 load
648  0.500  0.760  0.219  0.944  0.500  0.295  0.950  0.347  # 1289 jobs, 12.890 load
649  0.440  0.570  0.237  0.691  0.543  0.214  0.830  0.284  # 1029 jobs, 10.290 load
650  0.520  0.790  0.205  0.709  0.523  0.217  0.770  0.267  # 1045 jobs, 10.450 load
651  0.660  0.730  0.218  0.782  0.597  0.233  0.847  0.294  # 1139 jobs, 11.390 load
652  0.480  0.780  0.205  0.679  0.543  0.195  0.837  0.252  # 1010 jobs, 10.100 load
653  0.500  0.710  0.187  0.856  0.627  0.249  0.887  0.308  # 1164 jobs, 11.640 load
654  0.650  0.350  0.233  0.724  0.573  0.214  0.987  0.270  # 1057 jobs, 10.570 load
655  0.580  0.600  0.221  0.755  0.543  0.242  0.807  0.286  # 1094 jobs, 10.940 load
656  0.770  0.700  0.207  0.660  0.673  0.193  0.803  0.253  # 1014 jobs, 10.140 load
657  0.670  0.770  0.214  0.744  0.560  0.231  0.830  0.283  # 1102 jobs, 11.020 load
658  0.820  0.660  0.198  0.758  0.720  0.217  0.840  0.282  # 1104 jobs, 11.040 load
659  0.620  0.690  0.178  0.688  0.610  0.193  0.813  0.251  # 997 jobs, 9.970 load
660  0.510  0.540  0.186  0.777  0.560  0.222  0.853  0.279  # 1068 jobs, 10.680 load
661  0.660  0.700  0.200  0.844  0.710  0.203  0.880  0.306  # 1180 jobs, 11.800 load
662  0.530  0.730  0.209  0.696  0.557  0.201  0.813  0.254  # 1031 jobs, 10.310 load
663  0.460  0.780  0.157  0.707  0.480  0.208  0.680  0.256  # 988 jobs, 9.880 load
664  0.520  0.810  0.196  0.713  0.517  0.204  0.817  0.257  # 1042 jobs, 10.420 load
665  0.620  0.620  0.215  0.684  0.567  0.196  0.817  0.248  # 1023 jobs, 10.230 load
666  0.390  0.670  0.172  0.612  0.447  0.172  0.807  0.219  # 890 jobs, 8.900 load
667  0.440  0.710  0.175  0.721  0.530  0.201  0.817  0.244  # 1011 jobs, 10.110 load
668  0.440  0.710  0.132  0.665  0.490  0.184  0.677  0.234  # 912 jobs, 9.120 load
669  0.450  0.750  0.168  0.612  0.510  0.170  0.790  0.219  # 900 jobs, 9.000 load
670  0.570  0.740  0.173  0.614  0.540  0.170  0.807  0.220  # 918 jobs, 9.180 load
671  0.420  0.710  0.174  0.589  0.507  0.160  0.807  0.215  # 876 jobs, 8.760 load
672  0.400  0.660  0.174  0.581  0.477  0.163  0.800  0.207  # 861 jobs, 8.610 load
673  0.360  0.670  0.167  0.623  0.440  0.175  0.807  0.220  # 893 jobs, 8.930 load
674  0.350  0.780  0.138  0.598  0.423  0.170  0.797  0.211  # 849 jobs, 8.490 load
675  0.370  0.520  0.145  0.681  0.410  0.200  0.657  0.239  # 915 jobs, 9.150 load
676  0.500  0.640  0.150  0.609  0.540  0.158  0.807  0.221  # 873 jobs, 8.730 load
677  0.460  0.700  0.170  0.613  0.490  0.157  0.793  0.223  # 899 jobs, 8.990 load
678  0.490  0.690  0.179  0.486  0.473  0.133  0.783  0.178  # 783 jobs, 7.830 load
679  0.480  0.680  0.162  0.535  0.430  0.147  0.793  0.197  # 813 jobs, 8.130 load
680  0.560  0.780  0.159  0.473  0.470  0.129  0.747  0.175  # 766 jobs, 7.660 load
681  0.510  0.670  0.133  0.495  0.490  0.135  0.793  0.182  # 746 jobs, 7.460 load
682  0.510  0.640  0.171  0.509  0.450  0.139  0.763  0.173  # 795 jobs, 7.950 load
683  0.600  0.720  0.156  0.439  0.463  0.120  0.757  0.161  # 727 jobs, 7.270 load
684  0.450  0.620  0.161  0.474  0.417  0.131  0.790  0.173  # 742 jobs, 7.420 load
685  0.460  0.670  0.112  0.493  0.463  0.137  0.570  0.180  # 718 jobs, 7.180 load
686  0.450  0.640  0.165  0.461  0.453  0.125  0.800  0.168  # 735 jobs, 7.350 load
687  0.520  0.640  0.138  0.402  0.397  0.109  0.653  0.147  # 656 jobs, 6.560 load
688  0.390  0.590  0.141  0.353  0.343  0.099  0.640  0.130  # 592 jobs, 5.920 load
689  0.340  0.730  0.166  0.301  0.337  0.078  0.797  0.109  # 574 jobs, 5.740 load
690  0.380  0.700  0.189  0.319  0.383  0.084  0.797  0.117  # 616 jobs, 6.160 load
691  0.350  0.510  0.131  0.343  0.360  0.089  0.600  0.125  # 560 jobs, 5.600 load
692  0.360  0.750  0.157  0.335  0.423  0.082  0.760  0.124  # 603 jobs, 6.030 load
693  0.420  0.750  0.132  0.336  0.377  0.089  0.797  0.125  # 585 jobs, 5.850 load
694  0.370  0.610  0.136  0.308  0.317  0.078  0.663  0.114  # 542 jobs, 5.420 load
695  0.270  0.760  0.169  0.275  0.360  0.068  0.797  0.103  # 547 jobs, 5.470 load
696  0.280  0.600  0.150  0.271  0.280  0.069  0.693  0.101  # 509 jobs, 5.090 load
697  0.320  0.770  0.166  0.238  0.310  0.059  0.803  0.090  # 513 jobs, 5.130 load
698  0.260  0.700  0.143  0.234  0.347  0.057  0.687  0.087  # 473 jobs, 4.730 load
699  0.320  0.680  0.174  0.210  0.293  0.051  0.737  0.080  # 484 jobs, 4.840 load
700  0.250  0.650  0.169  0.164  0.253  0.039  0.780  0.063  # 423 jobs, 4.230 load
701  0.230  0.530  0.119  0.187  0.230  0.047  0.563  0.070  # 382 jobs, 3.820 load
702  0.250  0.650  0.147  0.165  0.230  0.040  0.697  0.063  # 402 jobs, 4.020 load
703  0.320  0.750  0.164  0.121  0.263  0.026  0.790  0.048  # 392 jobs, 3.920 load
704  0.250  0.780  0.158  0.120  0.237  0.024  0.777  0.048  # 381 jobs, 3.810 load
705  0.280  0.800  0.143  0.139  0.237  0.025  0.667  0.046  # 390 jobs, 3.900 load
706  0.280  0.550  0.168  0.098  0.233  0.026  0.707  0.042  # 349 jobs, 3.490 load
707  0.300  0.620  0.146  0.084  0.227  0.016  0.687  0.038  # 322 jobs, 3.220 load
708  0.300  0.790  0.144  0.062  0.183  0.017  0.783  0.028  # 315 jobs, 3.150 load
709  0.240  0.620  0.146  0.067  0.197  0.017  0.693  0.024  # 299 jobs, 2.990 load
710  0.250  0.730  0.144  0.038  0.190  0.002  0.817  0.020  # 280 jobs, 2.800 load
711  0.190  0.610  0.119  0.041  0.143  0.006  0.587  0.020  # 240 jobs, 2.400 load
712  0.190  0.550  0.112  0.035  0.133  0.004  0.547  0.018  # 221 jobs, 2.210 load
713  0.160  0.600  0.092  0.030  0.107  0.004  0.473  0.015  # 198 jobs, 1.980 load
714  0.090  0.470  0.085  0.020  0.073  0.002  0.427  0.010  # 161 jobs, 1.610 load
715  0.080  0.440  0.087  0.020  0.067  0.001  0.447  0.009  # 159 jobs, 1.590 load
716  0.090  0.440  0.071  0.013  0.060  0.001  0.383  0.006  # 137 jobs, 1.370 load
717  0.080  0.250  0.066  0.007  0.050  0.000  0.317  0.005  # 106 jobs, 1.060 load
718  0.080  0.160  0.074  0.007  0.047  0.000  0.343  0.005  # 105 jobs, 1.050 load
719  0.050  0.100  0.046  0.006  0.040  0.000  0.190  0.004  # 67 jobs, 0.670 load
720  0.050  0.100  0.024  0.004  0.027  0.000  0.113  0.003  # 43 jobs, 0.430 load
