selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,470.0,0.9,0.8,0.0,0.0,0.0,0.6,0.0,0.9,0.86,0.82,0.74,0.78,0.66,0.86,0.86,0.604,0.606,0.872,0.998,0.0,0.09,0.08,0.0,0.0,0.0,0.072,0.0,0.217,0.415,0.215,0.093,0.27,0.052,0.155,0.015,0.024,0.095,0.046,0.0,0.055,0.385,0.428,0.055,0.0888,0.135,0.0,0.033,0.0044,0.11,0.0,0.0904,0.0,0.129,0.0,0.036,0.0058,0.114,0.0
0.0,0.0,0.0,0.0,471.0,0.9,0.6,0.5,0.0,0.0,0.7,0.2,0.9,0.86,0.66,0.76,0.74,0.72,0.88,0.86,0.502,0.502,0.672,0.998,0.0,0.09,0.06,0.06,0.0,0.0,0.084,0.024,0.112,0.26,0.13,0.113,0.28,0.115,0.075,0.037,0.0,0.04,0.042,0.0,0.063,0.39,0.393,0.07,0.0742,0.103,0.0,0.032,0.0,0.092,0.0,0.079,0.0,0.1,0.0,0.036,0.0048,0.091,0.0
0.0,0.0,0.0,0.0,475.0,0.9,0.8,0.5,0.0,0.0,0.7,0.2,0.9,0.86,0.86,0.74,0.6,0.72,0.88,0.86,0.5,0.5,0.672,0.998,0.0,0.09,0.08,0.06,0.0,0.0,0.084,0.024,0.112,0.335,0.13,0.115,0.28,0.127,0.075,0.03,0.0,0.0,0.042,0.0,0.063,0.465,0.393,0.07,0.079,0.094,0.0,0.021,0.0,0.106,0.0,0.0838,0.0,0.092,0.0,0.024,0.0048,0.105,0.0
0.0,0.0,0.0,0.0,476.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.74,0.74,0.72,0.88,0.86,0.504,0.504,0.672,0.998,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.138,0.346,0.145,0.111,0.215,0.092,0.075,0.037,0.0,0.04,0.039,0.0,0.065,0.47,0.398,0.06,0.0832,0.09,0.0004,0.026,0.0044,0.108,0.0,0.0774,0.0,0.089,0.0,0.026,0.0,0.11,0.0
0.0,0.0,0.0,0.0,480.0,0.9,0.6,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.58,0.32,0.74,0.72,0.88,0.86,0.422,0.422,0.672,0.772,0.0,0.09,0.06,0.0,0.0,0.0,0.084,0.0,0.138,0.271,0.145,0.08,0.215,0.051,0.0,0.037,0.0,0.04,0.039,0.0,0.065,0.32,0.398,0.06,0.069,0.074,0.0004,0.027,0.0044,0.088,0.0,0.0652,0.0,0.079,0.0,0.025,0.0,0.084,0.0
0.0,0.0,0.0,0.0,481.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.62,0.7,0.7,0.7,0.88,0.86,0.406,0.44,0.672,0.818,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.054,0.016,0.105,0.08,0.185,0.049,0.005,0.035,0.0,0.045,0.041,0.0,0.062,0.315,0.619,0.11,0.0392,0.044,0.0,0.008,0.0,0.1524,0.0,0.0614,0.006,0.11,0.0042,0.047,0.0048,0.0658,0.0052
0.0,0.0,0.0,0.0,485.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.62,0.68,0.7,0.7,0.88,0.86,0.334,0.37,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.054,0.016,0.105,0.079,0.185,0.048,0.005,0.035,0.0,0.045,0.041,0.0,0.062,0.315,0.619,0.11,0.025,0.03,0.0,0.0,0.0,0.1454,0.0,0.0464,0.006,0.095,0.0042,0.04,0.0048,0.0608,0.0052
0.0,0.0,0.0,0.0,486.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,491.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,496.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,501.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,506.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,511.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,516.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,521.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,526.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,531.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,536.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,541.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,546.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,551.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,556.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,561.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,566.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,571.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,576.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,581.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,586.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,591.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,596.0,0.9,0.8,0.0,0.0,0.0,0.7,0.4,0.9,0.86,0.64,0.72,0.72,0.7,0.88,0.86,0.348,0.348,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.048,0.084,0.032,0.125,0.104,0.21,0.072,0.005,0.036,0.0,0.04,0.042,0.0,0.063,0.315,0.653,0.13,0.022,0.038,0.0,0.017,0.0,0.1318,0.0,0.0416,0.002,0.08,0.0,0.022,0.0046,0.0718,0.0
0.0,0.0,0.0,0.0,601.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,606.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,611.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,616.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,621.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,626.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,631.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,636.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,641.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,646.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.76,0.74,0.88,0.86,0.664,0.666,0.672,0.674,0.674,0.09,0.08,0.08,0.0,0.0,0.084,0.072,0.111,0.463,0.358,0.161,0.085,0.077,0.06,0.038,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.1224,0.096,0.0,0.057,0.0,0.123,0.0,0.0902,0.005,0.085,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,650.0,0.9,0.8,0.8,0.8,0.0,0.7,0.6,0.9,0.86,0.88,0.88,0.8,0.74,0.88,0.86,0.81,0.812,0.672,0.674,0.998,0.09,0.08,0.08,0.096,0.0,0.084,0.072,0.111,0.463,0.504,0.161,0.09,0.092,0.06,0.05,0.0,0.2,0.029,0.0,0.055,0.32,0.454,0.11,0.137,0.169,0.0,0.057,0.0,0.123,0.0,0.1048,0.005,0.158,0.0,0.146,0.0066,0.09,0.0
0.0,0.0,0.0,0.0,651.0,0.9,0.8,0.8,0.8,0.0,0.8,0.7,0.9,0.88,0.86,0.86,0.82,0.8,0.88,0.88,0.804,0.806,0.672,0.674,0.998,0.09,0.08,0.08,0.096,0.0,0.096,0.084,0.138,0.264,0.451,0.02,0.48,0.325,0.055,0.146,0.0,0.07,0.067,0.0,0.059,0.28,0.415,0.07,0.0826,0.2988,0.0,0.023,0.0,0.078,0.0,0.0974,0.002,0.2928,0.0,0.023,0.0066,0.079,0.0
0.0,0.0,0.0,0.0,655.0,0.9,0.8,0.8,0.8,0.0,0.8,0.7,0.9,0.88,0.88,0.88,0.8,0.8,0.88,0.88,0.804,0.804,0.672,0.674,0.998,0.09,0.08,0.08,0.096,0.0,0.096,0.084,0.138,0.264,0.305,0.02,0.485,0.47,0.055,0.14,0.0,0.07,0.067,0.0,0.059,0.28,0.415,0.07,0.068,0.3134,0.0,0.023,0.0,0.078,0.0,0.0828,0.002,0.3062,0.0,0.023,0.0066,0.079,0.0
0.0,0.0,0.0,0.0,656.0,0.9,0.8,0.8,0.8,0.0,0.8,0.7,0.9,0.88,0.86,0.84,0.8,0.8,0.88,0.88,0.806,0.808,0.672,0.674,0.998,0.09,0.08,0.08,0.096,0.0,0.096,0.084,0.149,0.265,0.229,0.025,0.43,0.502,0.06,0.14,0.0,0.065,0.062,0.0,0.059,0.285,0.42,0.065,0.074,0.3126,0.0,0.022,0.006,0.081,0.0,0.0706,0.0,0.3138,0.0,0.022,0.0006,0.079,0.0
0.0,0.0,0.0,0.0,660.0,0.9,0.8,0.8,0.6,0.6,0.8,0.7,0.9,0.88,0.86,0.86,0.84,0.82,0.88,0.88,0.798,0.8,0.672,0.674,0.998,0.09,0.08,0.08,0.072,0.072,0.096,0.084,0.149,0.275,0.229,0.04,0.425,0.512,0.105,0.144,0.015,0.066,0.062,0.0,0.059,0.285,0.56,0.065,0.082,0.2448,0.0,0.058,0.006,0.1,0.0,0.0776,0.0,0.247,0.0,0.057,0.0006,0.099,0.0
0.0,0.0,0.0,0.0,661.0,0.9,0.8,0.8,0.6,0.6,0.8,0.8,0.9,0.88,0.86,0.82,0.78,0.8,0.88,0.88,0.804,0.804,0.676,0.674,0.998,0.094,0.08,0.08,0.072,0.072,0.096,0.096,0.051,0.376,0.141,0.077,0.185,0.477,0.185,0.08,0.08,0.23,0.029,0.032,0.024,0.315,0.551,0.03,0.1,0.117,0.0,0.147,0.0066,0.125,0.0,0.0934,0.0,0.147,0.0,0.111,0.0,0.136,0.005
0.0,0.0,0.0,0.0,665.0,0.9,0.8,0.9,0.7,0.8,0.8,0.8,0.9,0.88,0.9,0.8,0.86,0.82,0.88,0.88,0.794,0.796,0.676,0.674,0.998,0.094,0.08,0.09,0.084,0.096,0.096,0.096,0.051,0.366,0.201,0.062,0.19,0.465,0.2,0.087,0.065,0.246,0.029,0.032,0.024,0.315,0.486,0.03,0.098,0.116,0.0,0.136,0.0066,0.133,0.0,0.0924,0.0,0.1462,0.0,0.101,0.0,0.143,0.005
0.0,0.0,0.0,0.0,666.0,0.9,0.8,0.8,0.7,0.8,0.8,0.7,0.9,0.88,0.86,0.84,0.82,0.8,0.88,0.88,0.798,0.8,0.684,0.682,0.998,0.102,0.088,0.08,0.084,0.096,0.096,0.084,0.047,0.338,0.321,0.107,0.295,0.502,0.26,0.084,0.06,0.19,0.03,0.029,0.028,0.315,0.505,0.025,0.094,0.1266,0.0,0.107,0.0,0.157,0.0058,0.1006,0.0,0.1302,0.0,0.125,0.0058,0.13,0.0
0.0,0.0,0.0,0.0,670.0,0.9,0.8,0.8,0.7,0.5,0.8,0.7,0.9,0.88,0.88,0.88,0.82,0.82,0.88,0.88,0.798,0.798,0.684,0.682,0.998,0.102,0.088,0.08,0.084,0.06,0.096,0.084,0.047,0.358,0.261,0.132,0.295,0.506,0.235,0.097,0.065,0.176,0.03,0.029,0.028,0.315,0.56,0.025,0.102,0.1226,0.0,0.117,0.0,0.143,0.0058,0.1096,0.0,0.125,0.0,0.134,0.0058,0.116,0.0
0.0,0.0,0.0,0.0,671.0,0.9,0.8,0.8,0.7,0.5,0.8,0.7,0.9,0.88,0.86,0.86,0.8,0.8,0.88,0.88,0.802,0.802,0.684,0.674,0.998,0.102,0.08,0.08,0.084,0.06,0.096,0.084,0.093,0.399,0.175,0.099,0.185,0.46,0.275,0.096,0.095,0.171,0.024,0.0,0.056,0.32,0.58,0.04,0.1006,0.141,0.0,0.12,0.0,0.124,0.0044,0.1024,0.0,0.1298,0.0,0.119,0.0,0.13,0.0
0.0,0.0,0.0,0.0,675.0,0.9,0.8,0.9,0.8,0.8,0.8,0.7,0.9,0.88,0.92,0.88,0.9,0.82,0.88,0.88,0.788,0.788,0.684,0.674,0.998,0.102,0.08,0.09,0.096,0.096,0.096,0.084,0.093,0.399,0.23,0.094,0.185,0.452,0.285,0.09,0.105,0.192,0.024,0.0,0.056,0.32,0.51,0.045,0.0926,0.1406,0.0,0.104,0.0,0.14,0.0044,0.0924,0.0,0.1314,0.002,0.107,0.0,0.144,0.0
0.0,0.0,0.0,0.0,676.0,0.9,0.8,0.9,0.8,0.8,0.8,0.7,0.9,0.88,0.9,0.86,0.86,0.8,0.88,0.88,0.792,0.794,0.682,0.674,0.998,0.1,0.08,0.09,0.096,0.096,0.096,0.084,0.052,0.375,0.237,0.065,0.215,0.452,0.235,0.088,0.165,0.312,0.018,0.032,0.023,0.325,0.468,0.02,0.1104,0.1488,0.0,0.074,0.0,0.142,0.0,0.0852,0.0,0.1088,0.002,0.149,0.0064,0.147,0.0052
0.0,0.0,0.0,0.0,680.0,0.9,0.8,0.7,0.0,0.0,0.8,0.7,0.9,0.88,0.74,0.68,0.62,0.78,0.88,0.88,0.702,0.706,0.682,0.674,0.728,0.1,0.08,0.07,0.0,0.0,0.096,0.084,0.052,0.355,0.182,0.045,0.205,0.325,0.19,0.067,0.15,0.291,0.018,0.032,0.023,0.325,0.408,0.015,0.1044,0.1368,0.0,0.067,0.0,0.113,0.0,0.0802,0.0,0.096,0.0,0.139,0.0064,0.12,0.0052
