selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,306.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,311.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,316.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,321.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,326.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,331.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,336.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,341.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,346.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,351.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
