selected,total,duration,solving_time,instant,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(14, 6)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,478.44854,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.84,0.82,0.734,0.734,0.998,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.712,0.03,0.048,0.0,0.35,0.3,0.0,0.0,0.08,0.24,0.0,0.064,0.24,0.746,0.06,0.2255,0.0,0.2925,0.0,0.1275,0.014,0.47,0.0005,0.323,0.0,0.34,0.0,0.08,0.0045,0.3625,0.0
0.0,0.0,0.0,0.0,478.4493,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.64,0.82,0.734,0.734,0.978,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.712,0.03,0.048,0.0,0.35,0.3,0.0,0.0,0.08,0.24,0.0,0.054,0.24,0.736,0.06,0.2255,0.0,0.2925,0.0,0.1275,0.014,0.47,0.0005,0.323,0.0,0.34,0.0,0.08,0.0045,0.3625,0.0
0.0,0.0,0.0,0.0,478.56355,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.78,0.82,0.0,0.0,0.74,0.64,0.82,0.736,0.736,0.978,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.702,0.03,0.048,0.0,0.35,0.31,0.0,0.0,0.08,0.24,0.0,0.054,0.24,0.736,0.06,0.226,0.0,0.295,0.0,0.1275,0.014,0.47,0.0005,0.3235,0.0,0.3425,0.0,0.08,0.0045,0.3625,0.0
0.0,0.0,0.0,0.0,478.78483,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.78,0.82,0.0,0.0,0.74,0.64,0.82,0.736,0.736,0.978,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.702,0.03,0.048,0.0,0.35,0.31,0.0,0.0,0.08,0.24,0.0,0.054,0.24,0.736,0.06,0.226,0.0,0.295,0.0,0.1275,0.014,0.47,0.0005,0.3235,0.0,0.3425,0.0,0.08,0.0045,0.3625,0.0
0.0,0.0,0.0,0.0,478.8036,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.66,0.82,0.0,0.0,0.74,0.64,0.82,0.736,0.736,0.966,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.696,0.03,0.048,0.0,0.35,0.31,0.0,0.0,0.08,0.24,0.0,0.054,0.24,0.736,0.06,0.226,0.0,0.295,0.0,0.1275,0.014,0.47,0.0005,0.3235,0.0,0.3425,0.0,0.08,0.0045,0.3625,0.0
0.0,0.0,0.0,0.0,478.81185,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.74,0.84,0.732,0.74,0.994,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.724,0.03,0.048,0.0,0.35,0.325,0.0,0.0,0.08,0.24,0.0,0.084,0.24,0.707,0.06,0.225,0.0025,0.295,0.0,0.1275,0.014,0.4675,0.0005,0.3245,0.0075,0.35,0.0,0.08,0.0045,0.3675,0.0
0.0,0.0,0.0,0.0,478.87767,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.732,0.74,0.99,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.724,0.03,0.048,0.0,0.35,0.325,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.705,0.06,0.225,0.0025,0.295,0.0,0.1275,0.014,0.4675,0.0005,0.3245,0.0075,0.35,0.0,0.08,0.0045,0.3675,0.0
0.0,0.0,0.0,0.0,478.89038,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.712,0.732,0.962,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.71,0.03,0.048,0.0,0.35,0.325,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.705,0.06,0.22,0.0025,0.295,0.0,0.1275,0.014,0.4425,0.0005,0.3225,0.0075,0.35,0.0,0.08,0.0045,0.3575,0.0
0.0,0.0,0.0,0.0,478.90232,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.714,0.73,0.962,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.71,0.03,0.048,0.0,0.35,0.325,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.705,0.06,0.2205,0.0025,0.295,0.0,0.1275,0.014,0.445,0.0005,0.322,0.0075,0.35,0.0,0.08,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,478.90944,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.716,0.728,0.962,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.71,0.03,0.048,0.0,0.35,0.315,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.715,0.06,0.221,0.0025,0.2925,0.0,0.1275,0.014,0.45,0.0005,0.3215,0.0075,0.3475,0.0,0.08,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,478.97778,0.7,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.722,0.724,0.964,0.998,0.0,0.07,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.055,0.711,0.025,0.048,0.0,0.355,0.315,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.715,0.06,0.2225,0.0025,0.3,0.0,0.1275,0.014,0.45,0.0005,0.3205,0.0075,0.3425,0.0,0.08,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,479.0534,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.7,0.84,0.722,0.722,0.962,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.71,0.03,0.048,0.0,0.35,0.315,0.0,0.0,0.08,0.24,0.0,0.082,0.24,0.715,0.06,0.2225,0.0025,0.3,0.0,0.1275,0.014,0.45,0.0005,0.32,0.0075,0.34,0.0,0.08,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,479.26265,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.728,0.728,0.984,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.716,0.03,0.048,0.0,0.35,0.315,0.0,0.0,0.08,0.27,0.0,0.088,0.235,0.72,0.06,0.224,0.0025,0.3,0.0,0.135,0.014,0.45,0.0005,0.3215,0.0075,0.34,0.0,0.0875,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,479.4447,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.734,0.736,0.998,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.35,0.315,0.0,0.0,0.08,0.305,0.0,0.088,0.235,0.72,0.06,0.2255,0.0025,0.3,0.0,0.1425,0.014,0.45,0.0005,0.3235,0.0075,0.34,0.0,0.0975,0.0045,0.355,0.0
0.0,0.0,0.0,0.0,479.46182,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.728,0.736,0.998,0.992,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.205,0.0,0.0,0.08,0.305,0.0,0.088,0.235,0.735,0.06,0.224,0.0025,0.29,0.0,0.1425,0.014,0.4525,0.0005,0.3235,0.0075,0.335,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.46679,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.732,0.732,0.998,0.992,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.205,0.0,0.0,0.08,0.305,0.0,0.088,0.235,0.735,0.06,0.225,0.0025,0.295,0.0,0.1425,0.014,0.4525,0.0005,0.3225,0.0075,0.33,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.59655,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.726,0.728,0.998,0.982,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.18,0.0,0.0,0.08,0.305,0.0,0.088,0.235,0.735,0.06,0.2235,0.0025,0.2875,0.0,0.1425,0.014,0.4525,0.0005,0.3215,0.0075,0.325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.6188,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.726,0.728,0.998,0.982,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.18,0.0,0.0,0.08,0.305,0.0,0.088,0.25,0.735,0.075,0.2235,0.0025,0.2875,0.0,0.1425,0.014,0.4525,0.0005,0.3215,0.0075,0.325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.62238,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.666,0.728,0.998,0.922,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.18,0.0,0.0,0.08,0.305,0.0,0.088,0.25,0.585,0.075,0.2085,0.0025,0.2875,0.0,0.1425,0.014,0.3775,0.0005,0.3215,0.0075,0.325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.67452,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.82,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.666,0.724,0.998,0.918,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.723,0.03,0.048,0.0,0.43,0.17,0.0,0.0,0.08,0.305,0.0,0.088,0.25,0.585,0.075,0.2085,0.0025,0.2875,0.0,0.1425,0.014,0.3775,0.0005,0.3205,0.0075,0.32,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.70056,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.708,0.708,0.998,0.948,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.43,0.17,0.0,0.0,0.08,0.365,0.0,0.088,0.25,0.585,0.075,0.2215,0.0025,0.27,0.0,0.1725,0.014,0.415,0.0005,0.3165,0.0075,0.3,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.72702,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.708,0.71,0.998,0.95,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.43,0.17,0.0,0.0,0.08,0.365,0.0,0.088,0.25,0.585,0.075,0.2215,0.0025,0.27,0.0,0.1725,0.014,0.415,0.0005,0.317,0.0075,0.3025,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.75281,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.708,0.71,0.998,0.95,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.43,0.17,0.0,0.0,0.08,0.365,0.0,0.088,0.25,0.585,0.075,0.2215,0.0025,0.27,0.0,0.1725,0.014,0.415,0.0005,0.317,0.0075,0.3025,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.76252,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.74,0.82,0.82,0.724,0.724,0.998,0.98,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.505,0.17,0.0,0.0,0.08,0.365,0.0,0.088,0.25,0.585,0.075,0.2255,0.0025,0.29,0.0,0.1725,0.014,0.415,0.0005,0.3205,0.0075,0.32,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.85854,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.72,0.82,0.82,0.734,0.734,0.998,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.585,0.075,0.2275,0.0025,0.3025,0.0,0.1725,0.0135,0.415,0.0005,0.323,0.0075,0.3325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.8598,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.72,0.82,0.82,0.734,0.734,0.998,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.585,0.075,0.2275,0.0025,0.3025,0.0,0.1725,0.0135,0.415,0.0005,0.323,0.0075,0.3325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.86423,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.72,0.82,0.82,0.732,0.734,0.998,0.996,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.58,0.075,0.227,0.0025,0.3025,0.0,0.1725,0.0135,0.4125,0.0005,0.323,0.0075,0.3325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.87405,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.72,0.82,0.82,0.732,0.734,0.998,0.996,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.726,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.58,0.075,0.227,0.0025,0.3025,0.0,0.1725,0.0135,0.4125,0.0005,0.323,0.0075,0.3325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.93476,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.8,0.82,0.0,0.0,0.72,0.82,0.82,0.732,0.734,0.998,0.994,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.681,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.58,0.075,0.227,0.0025,0.3025,0.0,0.1725,0.0135,0.4125,0.0005,0.323,0.0075,0.3325,0.0,0.0975,0.0045,0.36,0.0
0.0,0.0,0.0,0.0,479.95362,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.8,0.82,0.0,0.0,0.72,0.82,0.82,0.73,0.726,0.998,0.984,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.681,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.075,0.365,0.0,0.088,0.25,0.555,0.075,0.2265,0.0025,0.3025,0.0,0.1725,0.0135,0.41,0.0005,0.321,0.0075,0.3325,0.0,0.0975,0.0045,0.35,0.0
0.0,0.0,0.0,0.0,479.9691,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.8,0.82,0.0,0.0,0.7,0.82,0.82,0.73,0.726,0.998,0.982,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.681,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.07,0.365,0.0,0.088,0.25,0.555,0.075,0.226,0.0025,0.3025,0.0,0.1725,0.013,0.41,0.0005,0.321,0.0075,0.3325,0.0,0.0975,0.0045,0.35,0.0
0.0,0.0,0.0,0.0,479.98143,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.8,0.82,0.0,0.0,0.7,0.82,0.82,0.698,0.724,0.998,0.948,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.681,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.07,0.365,0.0,0.088,0.25,0.555,0.075,0.218,0.0025,0.3025,0.0,0.1325,0.013,0.41,0.0005,0.3205,0.0075,0.3325,0.0,0.095,0.0045,0.35,0.0
0.0,0.0,0.0,0.0,480.03043,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.74,0.82,0.0,0.0,0.7,0.82,0.82,0.694,0.718,0.998,0.932,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.666,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.07,0.365,0.0,0.088,0.25,0.53,0.075,0.217,0.0025,0.3025,0.0,0.1325,0.013,0.405,0.0005,0.319,0.0075,0.3325,0.0,0.095,0.0045,0.3425,0.0
0.0,0.0,0.0,0.0,480.15984,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.76,0.82,0.0,0.0,0.7,0.82,0.8,0.694,0.718,0.998,0.932,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.672,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.07,0.365,0.0,0.088,0.245,0.529,0.075,0.217,0.0025,0.3025,0.0,0.1325,0.013,0.405,0.0005,0.319,0.0075,0.3325,0.0,0.095,0.0045,0.3425,0.0
0.0,0.0,0.0,0.0,480.16298,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.76,0.82,0.0,0.0,0.7,0.82,0.8,0.69,0.716,0.998,0.926,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.672,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.07,0.365,0.0,0.088,0.245,0.514,0.075,0.216,0.0025,0.3025,0.0,0.1325,0.013,0.4,0.0005,0.3185,0.0075,0.3325,0.0,0.095,0.0045,0.34,0.0
0.0,0.0,0.0,0.0,480.18471,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.76,0.82,0.0,0.0,0.64,0.82,0.8,0.69,0.716,0.998,0.92,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.672,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.055,0.365,0.0,0.088,0.245,0.514,0.075,0.2145,0.0025,0.3025,0.0,0.1325,0.0115,0.4,0.0005,0.3185,0.0075,0.3325,0.0,0.095,0.0045,0.34,0.0
0.0,0.0,0.0,0.0,480.20954,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.78,0.82,0.0,0.0,0.64,0.82,0.78,0.69,0.716,0.998,0.92,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.678,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.055,0.365,0.0,0.088,0.22,0.533,0.075,0.2145,0.0025,0.3025,0.0,0.1325,0.0115,0.4,0.0005,0.3185,0.0075,0.3325,0.0,0.095,0.0045,0.34,0.0
0.0,0.0,0.0,0.0,480.25799,0.8,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.78,0.82,0.0,0.0,0.58,0.82,0.78,0.69,0.716,0.998,0.914,0.0,0.08,0.0,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.678,0.03,0.048,0.0,0.505,0.22,0.0,0.0,0.04,0.365,0.0,0.088,0.22,0.533,0.075,0.213,0.0025,0.3025,0.0,0.1325,0.01,0.4,0.0005,0.3185,0.0075,0.3325,0.0,0.095,0.0045,0.34,0.0
0.0,0.0,0.0,0.0,480.27854,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.84,0.82,0.0,0.0,0.58,0.82,0.82,0.734,0.732,0.984,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.839,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.04,0.305,0.0,0.088,0.22,0.545,0.075,0.2665,0.0025,0.33,0.0,0.1175,0.01,0.4,0.0005,0.3575,0.0075,0.3325,0.0,0.08,0.0045,0.34,0.0
0.0,0.0,0.0,0.0,480.29126,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.84,0.82,0.0,0.0,0.58,0.82,0.82,0.72,0.718,0.956,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.825,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.04,0.305,0.0,0.088,0.22,0.545,0.075,0.263,0.0025,0.33,0.0,0.1175,0.01,0.3825,0.0005,0.354,0.0075,0.3325,0.0,0.08,0.0045,0.3225,0.0
0.0,0.0,0.0,0.0,480.29221,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.84,0.82,0.0,0.0,0.46,0.82,0.82,0.726,0.724,0.956,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.855,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.01,0.305,0.0,0.088,0.22,0.545,0.075,0.269,0.0025,0.33,0.0,0.1175,0.007,0.3825,0.0005,0.363,0.0075,0.3325,0.0,0.08,0.0045,0.3225,0.0
0.0,0.0,0.0,0.0,480.29752,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.84,0.82,0.0,0.0,0.46,0.82,0.82,0.724,0.726,0.956,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.855,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.01,0.305,0.0,0.088,0.22,0.545,0.075,0.2685,0.0025,0.3275,0.0,0.1175,0.007,0.3825,0.0005,0.3635,0.0075,0.335,0.0,0.08,0.0045,0.3225,0.0
0.0,0.0,0.0,0.0,480.31267,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.84,0.82,0.0,0.0,0.38,0.82,0.82,0.73,0.728,0.956,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.875,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.04,0.305,0.0,0.088,0.22,0.545,0.075,0.2755,0.0025,0.3275,0.0,0.1175,0.005,0.3825,0.0005,0.3665,0.0075,0.335,0.0,0.08,0.0045,0.3225,0.0
0.0,0.0,0.0,0.0,480.32266,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.38,0.82,0.82,0.73,0.726,0.952,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.868,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.04,0.305,0.0,0.088,0.22,0.54,0.075,0.2755,0.0025,0.3275,0.0,0.1175,0.005,0.3825,0.0005,0.366,0.0075,0.335,0.0,0.08,0.0045,0.32,0.0
0.0,0.0,0.0,0.0,480.3361,0.8,0.8,0.7,0.0,0.0,0.0,0.7,0.7,0.86,0.82,0.82,0.0,0.0,0.38,0.82,0.82,0.73,0.726,0.952,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.084,0.084,0.06,0.868,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.045,0.305,0.0,0.088,0.22,0.54,0.075,0.2755,0.0025,0.3275,0.0,0.1175,0.005,0.3825,0.0005,0.366,0.0075,0.335,0.0,0.08,0.0045,0.32,0.0
0.0,0.0,0.0,0.0,480.40388,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.3,0.86,0.82,0.82,0.0,0.0,0.38,0.52,0.82,0.726,0.722,0.892,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.036,0.06,0.864,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.045,0.285,0.0,0.066,0.2,0.514,0.075,0.2745,0.0025,0.3275,0.0,0.1125,0.005,0.3825,0.0005,0.365,0.0075,0.335,0.0,0.075,0.0045,0.32,0.0
0.0,0.0,0.0,0.0,480.40837,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.3,0.86,0.82,0.82,0.0,0.0,0.38,0.52,0.82,0.712,0.708,0.864,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.036,0.06,0.85,0.07,0.048,0.0,0.535,0.22,0.0,0.0,0.045,0.285,0.0,0.066,0.2,0.514,0.075,0.271,0.0025,0.31,0.0,0.1125,0.005,0.3825,0.0005,0.3615,0.0075,0.3175,0.0,0.075,0.0045,0.32,0.0
0.0,0.0,0.0,0.0,480.44763,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.6,0.86,0.82,0.82,0.0,0.0,0.7,0.8,0.82,0.712,0.714,0.936,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.072,0.06,0.869,0.07,0.048,0.0,0.545,0.22,0.0,0.0,0.065,0.33,0.0,0.08,0.215,0.531,0.075,0.273,0.0025,0.3125,0.0,0.125,0.007,0.3675,0.0005,0.369,0.0075,0.32,0.0,0.08,0.0105,0.32,0.0
0.0,0.0,0.0,0.0,480.45763,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.6,0.86,0.82,0.82,0.0,0.0,0.7,0.8,0.82,0.696,0.7,0.906,0.998,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.072,0.06,0.854,0.07,0.048,0.0,0.545,0.22,0.0,0.0,0.065,0.33,0.0,0.08,0.215,0.531,0.075,0.269,0.0025,0.3125,0.0,0.125,0.007,0.3475,0.0005,0.3655,0.0075,0.32,0.0,0.08,0.0105,0.3025,0.0
