selected,total,duration,solving_time,1,2,3,4,5,6,"(1, 2)","(1, 3)","(2, 3)","(2, 4)","(3, 5)","(4, 5)","(4, 6)","(5, 6)"
5.0,4.336666666666666,3.910064697265625e-5,3.695487976074219e-5,0.0,0.0,0.29,0.7,0.54,0.08,0.0,0.0,0.297,0.096,0.25,0.0,0.04,0.0
4.0,3.2555280235988198,0.0013539791107177734,8.487701416015625e-5,0.0,0.0,0.28,0.74,0.52,0.08,0.0,0.0,0.297,0.096,0.184,0.0,0.04,0.0
4.0,2.961555836493889,0.0013420581817626953,9.799003601074219e-5,0.0,0.0,0.28,0.72,0.52,0.08,0.0,0.0,0.297,0.096,0.184,0.059,0.04,0.0
5.0,1.0033333333333334,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.0,0.28,0.72,0.56,0.08,0.0,0.0,0.297,0.096,0.184,0.059,0.04,0.0
4.0,5.180579783433188,0.09557485580444336,8.988380432128906e-5,0.0,0.0,0.28,0.74,0.5,0.08,0.0,0.0,0.297,0.096,0.184,0.059,0.08,0.0
3.0,2.5033639955745217,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.0,0.31,0.74,0.5,0.08,0.0,0.0,0.297,0.096,0.184,0.059,0.08,0.0
4.0,5.608348536419333,4.506111145019531e-5,4.1961669921875e-5,0.0,0.0,0.31,0.78,0.5,0.08,0.0,0.0,0.297,0.096,0.184,0.059,0.08,0.0
3.0,4.131691660230004,0.0013799667358398438,8.606910705566406e-5,0.0,0.0,0.34,0.76,0.5,0.08,0.0,0.0,0.297,0.096,0.232,0.059,0.04,0.0
3.0,4.077567813062679,5.412101745605469e-5,5.0067901611328125e-5,0.0,0.0,0.36,0.76,0.5,0.08,0.0,0.0,0.297,0.096,0.266,0.059,0.04,0.0
3.0,2.268254355233479,0.00011491775512695312,4.482269287109375e-5,0.0,0.0,0.34,0.72,0.5,0.08,0.0,0.0,0.297,0.096,0.332,0.059,0.04,0.0
5.0,4.169005988023952,4.38690185546875e-5,4.100799560546875e-5,0.0,0.0,0.34,0.72,0.52,0.08,0.0,0.0,0.297,0.096,0.332,0.059,0.04,0.0
4.0,3.3917535014005598,0.0014040470123291016,8.487701416015625e-5,0.0,0.0,0.3,0.74,0.5,0.08,0.0,0.0,0.234,0.048,0.266,0.059,0.04,0.0
5.0,2.826699256110521,0.0013301372528076172,8.606910705566406e-5,0.0,0.0,0.3,0.7,0.52,0.08,0.0,0.0,0.234,0.048,0.266,0.059,0.04,0.0
5.0,1.0033333333333334,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.0,0.3,0.7,0.56,0.08,0.0,0.0,0.234,0.048,0.266,0.059,0.04,0.0
4.0,5.15871002313969,0.09552383422851562,9.298324584960938e-5,0.0,0.0,0.3,0.72,0.5,0.08,0.0,0.0,0.234,0.048,0.266,0.059,0.08,0.0
3.0,2.598054457292055,5.3882598876953125e-5,4.982948303222656e-5,0.0,0.0,0.33,0.72,0.5,0.08,0.0,0.0,0.234,0.048,0.266,0.059,0.08,0.0
1.0,5.457018192195191,6.29425048828125e-5,6.103515625e-5,0.04,0.0,0.33,0.72,0.5,0.08,0.059,0.0,0.234,0.107,0.266,0.059,0.08,0.0
4.0,4.01474917151484,0.001377105712890625,8.511543273925781e-5,0.04,0.0,0.3,0.71,0.5,0.06,0.059,0.0,0.234,0.107,0.266,0.113,0.08,0.0
3.0,3.936530524749398,5.3882598876953125e-5,4.982948303222656e-5,0.04,0.0,0.32,0.71,0.5,0.06,0.059,0.0,0.234,0.107,0.3,0.113,0.08,0.0
3.0,2.2231516155758078,9.298324584960938e-5,4.410743713378906e-5,0.04,0.0,0.33,0.71,0.5,0.06,0.059,0.0,0.234,0.107,0.366,0.113,0.08,0.0
5.0,4.113287066246057,4.38690185546875e-5,4.100799560546875e-5,0.04,0.0,0.33,0.71,0.52,0.06,0.059,0.0,0.234,0.107,0.366,0.113,0.08,0.0
2.0,3.1860271002710028,0.0014598369598388672,8.58306884765625e-5,0.04,0.04,0.3,0.69,0.49,0.06,0.059,0.0,0.171,0.106,0.366,0.113,0.08,0.0
4.0,2.497573452043707,0.0013289451599121094,8.392333984375e-5,0.04,0.04,0.3,0.67,0.49,0.06,0.059,0.0,0.171,0.106,0.366,0.172,0.08,0.0
5.0,1.0007843137254901,5.1021575927734375e-5,4.601478576660156e-5,0.04,0.04,0.3,0.67,0.53,0.06,0.059,0.0,0.171,0.106,0.366,0.172,0.08,0.0
2.0,4.8077621180611105,0.09550809860229492,9.107589721679688e-5,0.04,0.06,0.3,0.67,0.47,0.06,0.059,0.0,0.171,0.146,0.366,0.172,0.12,0.0
3.0,2.750844046183009,5.3882598876953125e-5,5.0067901611328125e-5,0.04,0.06,0.33,0.67,0.47,0.06,0.059,0.0,0.171,0.146,0.366,0.172,0.12,0.0
1.0,4.6402959671907045,4.506111145019531e-5,4.1961669921875e-5,0.08,0.06,0.33,0.67,0.47,0.06,0.118,0.0,0.171,0.205,0.366,0.172,0.12,0.0
4.0,3.6008418720695192,0.0014009475708007812,8.487701416015625e-5,0.08,0.06,0.3,0.66,0.47,0.04,0.118,0.0,0.171,0.205,0.366,0.226,0.12,0.0
5.0,3.5080691831589323,5.3882598876953125e-5,4.887580871582031e-5,0.08,0.06,0.3,0.66,0.49,0.04,0.118,0.0,0.171,0.205,0.366,0.226,0.12,0.0
5.0,2.1140713799715467,4.410743713378906e-5,4.1961669921875e-5,0.08,0.06,0.3,0.66,0.5,0.04,0.118,0.0,0.171,0.205,0.366,0.226,0.12,0.0
5.0,4.120079519076246,0.0015239715576171875,8.511543273925781e-5,0.08,0.06,0.3,0.61,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.226,0.12,0.0
4.0,2.56196419932269,5.412101745605469e-5,4.9114227294921875e-5,0.08,0.06,0.3,0.65,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.226,0.12,0.0
4.0,2.358577670788197,0.00131988525390625,8.392333984375e-5,0.08,0.06,0.3,0.63,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.285,0.12,0.0
5.0,1.0007843137254901,6.29425048828125e-5,5.91278076171875e-5,0.08,0.06,0.3,0.63,0.53,0.04,0.118,0.0,0.054,0.205,0.366,0.285,0.12,0.0
4.0,4.443630865989357,0.09558296203613281,0.00012087821960449219,0.08,0.06,0.3,0.63,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.226,0.16,0.0
3.0,3.0696538810027185,6.699562072753906e-5,5.1021575927734375e-5,0.08,0.06,0.33,0.63,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.226,0.16,0.0
4.0,4.282351185995391,4.696846008300781e-5,4.506111145019531e-5,0.08,0.06,0.33,0.67,0.49,0.04,0.118,0.0,0.054,0.205,0.366,0.226,0.16,0.0
5.0,3.5020610440542344,0.0002040863037109375,4.9114227294921875e-5,0.08,0.06,0.3,0.63,0.52,0.02,0.118,0.0,0.054,0.205,0.366,0.226,0.16,0.0
4.0,3.4427073262006678,4.291534423828125e-5,4.100799560546875e-5,0.08,0.06,0.3,0.65,0.52,0.02,0.118,0.0,0.054,0.205,0.366,0.289,0.16,0.0
5.0,2.11662039957939,0.0013551712036132812,0.00016808509826660156,0.08,0.06,0.3,0.65,0.53,0.02,0.118,0.0,0.054,0.205,0.366,0.289,0.16,0.0
5.0,4.338603560573166,0.0013530254364013672,8.797645568847656e-5,0.08,0.06,0.27,0.62,0.53,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.16,0.0
4.0,2.589440582588547,5.3882598876953125e-5,4.887580871582031e-5,0.08,0.06,0.27,0.66,0.53,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.16,0.0
5.0,2.258129335368226,0.00013399124145507812,4.696846008300781e-5,0.08,0.06,0.27,0.62,0.55,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.16,0.0
5.0,1.0222222222222224,4.00543212890625e-5,3.695487976074219e-5,0.08,0.06,0.27,0.62,0.59,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.16,0.0
4.0,4.529848745853853,0.09656596183776855,0.00018095970153808594,0.08,0.06,0.27,0.64,0.53,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
3.0,3.28986301369863,6.413459777832031e-5,5.602836608886719e-5,0.08,0.06,0.3,0.64,0.53,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
4.0,4.317426261070466,4.506111145019531e-5,4.220008850097656e-5,0.08,0.06,0.3,0.68,0.53,0.02,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,3.595916569410779,0.0003027915954589844,5.888938903808594e-5,0.08,0.06,0.27,0.64,0.56,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,3.6209842676699666,4.1961669921875e-5,3.910064697265625e-5,0.08,0.06,0.27,0.64,0.58,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,2.398739614994934,0.0012569427490234375,0.00011706352233886719,0.08,0.06,0.27,0.64,0.59,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,4.338603560573166,0.0013699531555175781,8.797645568847656e-5,0.08,0.06,0.27,0.64,0.53,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
4.0,2.6556394129979037,5.507469177246094e-5,5.0067901611328125e-5,0.08,0.06,0.27,0.68,0.53,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,2.258129335368226,0.00013303756713867188,4.696846008300781e-5,0.08,0.06,0.27,0.64,0.55,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
5.0,1.0222222222222224,4.00543212890625e-5,3.695487976074219e-5,0.08,0.06,0.27,0.64,0.59,0.0,0.118,0.0,0.0,0.205,0.248,0.289,0.2,0.0
4.0,4.589440582588547,0.0965268611907959,0.0001049041748046875,0.08,0.06,0.27,0.64,0.55,0.0,0.118,0.0,0.0,0.205,0.248,0.23,0.24,0.0
3.0,3.28986301369863,5.602836608886719e-5,5.0067901611328125e-5,0.08,0.06,0.3,0.64,0.55,0.0,0.118,0.0,0.0,0.205,0.248,0.23,0.24,0.0
4.0,4.317426261070466,4.601478576660156e-5,4.291534423828125e-5,0.08,0.06,0.3,0.68,0.55,0.0,0.118,0.0,0.0,0.205,0.248,0.23,0.24,0.0
4.0,3.6411230203167495,0.0014069080352783203,8.797645568847656e-5,0.08,0.06,0.27,0.65,0.55,0.0,0.118,0.0,0.0,0.205,0.248,0.284,0.2,0.0
5.0,3.6206575009575133,5.3882598876953125e-5,4.887580871582031e-5,0.08,0.06,0.27,0.65,0.57,0.0,0.118,0.0,0.0,0.205,0.248,0.284,0.2,0.0
5.0,2.3833686293913905,4.315376281738281e-5,4.00543212890625e-5,0.08,0.06,0.27,0.65,0.58,0.0,0.118,0.0,0.0,0.205,0.248,0.284,0.2,0.0
5.0,4.7438383838383835,0.0013570785522460938,8.606910705566406e-5,0.08,0.06,0.21,0.65,0.58,0.0,0.118,0.0,0.0,0.205,0.1,0.284,0.2,0.0
4.0,2.6950044923629832,5.3882598876953125e-5,4.887580871582031e-5,0.08,0.06,0.21,0.69,0.58,0.0,0.118,0.0,0.0,0.205,0.1,0.284,0.2,0.0
5.0,2.3216004256451184,0.0013399124145507812,8.511543273925781e-5,0.08,0.06,0.21,0.65,0.6,0.0,0.118,0.0,0.0,0.205,0.1,0.284,0.2,0.0
5.0,1.0999999999999999,5.1975250244140625e-5,4.696846008300781e-5,0.08,0.06,0.21,0.65,0.64,0.0,0.118,0.0,0.0,0.205,0.1,0.284,0.2,0.0
4.0,4.620564337922829,0.09554386138916016,8.893013000488281e-5,0.08,0.06,0.21,0.65,0.6,0.0,0.118,0.0,0.0,0.205,0.1,0.225,0.24,0.0
2.0,3.3083310157352708,5.507469177246094e-5,5.1021575927734375e-5,0.08,0.09,0.21,0.65,0.6,0.0,0.118,0.0,0.059,0.205,0.1,0.225,0.24,0.0
4.0,4.356791340435546,4.57763671875e-5,4.291534423828125e-5,0.08,0.09,0.21,0.69,0.6,0.0,0.118,0.0,0.059,0.205,0.1,0.225,0.24,0.0
4.0,4.0752952952952946,0.001397848129272461,8.702278137207031e-5,0.08,0.09,0.18,0.66,0.6,0.0,0.118,0.0,0.059,0.205,0.1,0.279,0.2,0.0
5.0,4.082073663122206,5.602836608886719e-5,5.1021575927734375e-5,0.08,0.09,0.18,0.66,0.62,0.0,0.118,0.0,0.059,0.205,0.1,0.279,0.2,0.0
5.0,2.862690058479532,4.506111145019531e-5,4.315376281738281e-5,0.08,0.09,0.18,0.66,0.63,0.0,0.118,0.0,0.059,0.205,0.1,0.279,0.2,0.0
5.0,5.124102564102564,0.0015177726745605469,8.797645568847656e-5,0.08,0.09,0.15,0.63,0.63,0.0,0.118,0.0,0.059,0.205,0.0,0.225,0.2,0.0
4.0,2.6205643379228283,0.000102996826171875,9.703636169433594e-5,0.08,0.09,0.15,0.67,0.63,0.0,0.118,0.0,0.059,0.205,0.0,0.225,0.2,0.0
4.0,2.364184184184184,0.0001571178436279297,5.0067901611328125e-5,0.08,0.09,0.15,0.65,0.63,0.0,0.118,0.0,0.059,0.205,0.0,0.284,0.2,0.0
5.0,1.1827027027027026,4.1961669921875e-5,3.910064697265625e-5,0.08,0.09,0.15,0.65,0.67,0.0,0.118,0.0,0.059,0.205,0.0,0.284,0.2,0.0
4.0,4.695004492362983,0.09669208526611328,0.00011205673217773438,0.08,0.09,0.15,0.67,0.61,0.0,0.118,0.0,0.059,0.205,0.0,0.284,0.24,0.0
2.0,3.3023330515638207,5.91278076171875e-5,5.2928924560546875e-5,0.08,0.12,0.15,0.67,0.61,0.0,0.118,0.0,0.118,0.205,0.0,0.284,0.24,0.0
2.0,4.377652167937882,4.506111145019531e-5,4.315376281738281e-5,0.08,0.16,0.15,0.67,0.61,0.0,0.118,0.0,0.118,0.264,0.0,0.284,0.24,0.0
2.0,4.3078448925916275,0.0001838207244873047,4.696846008300781e-5,0.04,0.17,0.12,0.67,0.61,0.0,0.059,0.0,0.172,0.213,0.0,0.284,0.2,0.0
2.0,4.229873472025642,3.981590270996094e-5,3.695487976074219e-5,0.04,0.19,0.12,0.67,0.61,0.0,0.059,0.0,0.235,0.247,0.0,0.284,0.2,0.0
5.0,3.1241025641025644,0.0012850761413574219,8.702278137207031e-5,0.04,0.19,0.12,0.67,0.62,0.0,0.059,0.0,0.235,0.247,0.0,0.284,0.2,0.0
5.0,5.045581395348837,0.001344919204711914,8.797645568847656e-5,0.04,0.19,0.12,0.64,0.59,0.0,0.059,0.0,0.235,0.247,0.0,0.23,0.2,0.0
2.0,2.534069584736251,5.602836608886719e-5,5.1021575927734375e-5,0.04,0.23,0.12,0.64,0.59,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.2,0.0
5.0,2.424282694050136,0.0012831687927246094,6.103515625e-5,0.04,0.23,0.12,0.6,0.59,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.2,0.0
5.0,1.0790243902439023,4.1961669921875e-5,3.886222839355469e-5,0.04,0.23,0.12,0.6,0.63,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.2,0.0
4.0,4.34043059490085,0.09552407264709473,9.608268737792969e-5,0.04,0.23,0.12,0.62,0.59,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.24,0.0
3.0,3.0235531788472967,5.3882598876953125e-5,4.887580871582031e-5,0.04,0.23,0.15,0.62,0.59,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.24,0.0
4.0,4.218708798379792,4.506111145019531e-5,4.291534423828125e-5,0.04,0.23,0.15,0.66,0.59,0.0,0.059,0.0,0.235,0.294,0.0,0.23,0.24,0.0
3.0,4.090219845513963,0.0014300346374511719,8.606910705566406e-5,0.0,0.23,0.15,0.62,0.56,0.0,0.0,0.0,0.235,0.283,0.0,0.167,0.2,0.0
4.0,3.934008555437469,5.698204040527344e-5,5.1975250244140625e-5,0.0,0.23,0.15,0.64,0.56,0.0,0.0,0.0,0.298,0.283,0.0,0.167,0.2,0.0
3.0,2.759173290937997,4.506111145019531e-5,4.1961669921875e-5,0.0,0.23,0.16,0.64,0.56,0.0,0.0,0.0,0.298,0.283,0.066,0.167,0.2,0.0
3.0,4.613111035344925,0.0013501644134521484,8.702278137207031e-5,0.0,0.23,0.18,0.64,0.53,0.0,0.0,0.0,0.298,0.283,0.118,0.167,0.2,0.0
2.0,2.3888986916249486,5.698204040527344e-5,5.1975250244140625e-5,0.0,0.27,0.18,0.64,0.53,0.0,0.0,0.0,0.298,0.33,0.118,0.167,0.2,0.0
4.0,2.521035532994924,0.0014510154724121094,0.0001480579376220703,0.0,0.27,0.18,0.62,0.53,0.0,0.0,0.0,0.298,0.33,0.118,0.226,0.2,0.0
5.0,1.0076595744680852,5.602836608886719e-5,5.0067901611328125e-5,0.0,0.27,0.18,0.62,0.57,0.0,0.0,0.0,0.298,0.33,0.118,0.226,0.2,0.0
2.0,4.321531444033727,0.09563207626342773,0.000102996826171875,0.0,0.29,0.18,0.62,0.51,0.0,0.0,0.0,0.298,0.37,0.118,0.226,0.24,0.0
3.0,2.732013619623376,5.698204040527344e-5,5.1021575927734375e-5,0.0,0.29,0.21,0.62,0.51,0.0,0.0,0.0,0.298,0.37,0.118,0.226,0.24,0.0
4.0,4.258880534670008,4.57763671875e-5,4.291534423828125e-5,0.0,0.29,0.21,0.66,0.51,0.0,0.0,0.0,0.298,0.37,0.118,0.226,0.24,0.0
3.0,3.6719448354625643,4.100799560546875e-5,3.910064697265625e-5,0.0,0.29,0.24,0.66,0.51,0.0,0.0,0.0,0.298,0.418,0.118,0.226,0.24,0.0
2.0,3.5931848150225596,4.100799560546875e-5,3.910064697265625e-5,0.0,0.31,0.24,0.66,0.51,0.0,0.0,0.0,0.361,0.452,0.118,0.226,0.24,0.0
3.0,2.4354944266011715,0.001383066177368164,8.416175842285156e-5,0.0,0.31,0.22,0.6,0.46,0.0,0.0,0.0,0.361,0.452,0.184,0.226,0.2,0.0
3.0,4.4514529914529914,0.0013799667358398438,8.58306884765625e-5,0.0,0.27,0.24,0.6,0.43,0.0,0.0,0.0,0.361,0.405,0.236,0.226,0.2,0.0
4.0,2.160672268907563,5.698204040527344e-5,5.1021575927734375e-5,0.0,0.27,0.24,0.64,0.43,0.0,0.0,0.0,0.361,0.405,0.236,0.226,0.2,0.0
5.0,2.422375628994968,4.291534423828125e-5,4.100799560546875e-5,0.0,0.27,0.24,0.64,0.45,0.0,0.0,0.0,0.361,0.405,0.236,0.226,0.2,0.0
5.0,1.018181818181818,3.910064697265625e-5,3.695487976074219e-5,0.0,0.27,0.24,0.64,0.49,0.0,0.0,0.0,0.361,0.405,0.236,0.226,0.2,0.0
4.0,4.212251216275984,0.09655904769897461,9.489059448242188e-5,0.0,0.27,0.24,0.64,0.45,0.0,0.0,0.0,0.361,0.405,0.236,0.167,0.24,0.0
3.0,2.4767347006012685,5.412101745605469e-5,4.9114227294921875e-5,0.0,0.27,0.27,0.64,0.45,0.0,0.0,0.0,0.361,0.405,0.236,0.167,0.24,0.0
4.0,4.278450046685341,4.506111145019531e-5,4.1961669921875e-5,0.0,0.27,0.27,0.68,0.45,0.0,0.0,0.0,0.361,0.405,0.236,0.167,0.24,0.0
3.0,3.418980848495613,0.00014591217041015625,4.506111145019531e-5,0.0,0.27,0.3,0.66,0.45,0.0,0.0,0.0,0.361,0.453,0.236,0.167,0.2,0.0
3.0,3.3576892633684112,3.790855407714844e-5,3.600120544433594e-5,0.0,0.27,0.32,0.66,0.45,0.0,0.0,0.0,0.361,0.487,0.236,0.167,0.2,0.0
3.0,2.2978524136270613,0.001458883285522461,0.0001800060272216797,0.0,0.27,0.3,0.62,0.45,0.0,0.0,0.0,0.361,0.487,0.302,0.167,0.2,0.0
5.0,4.268802687481474,0.0013689994812011719,8.606910705566406e-5,0.0,0.27,0.3,0.59,0.44,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
4.0,2.0803421290353254,0.00011491775512695312,0.00010991096496582031,0.0,0.27,0.3,0.63,0.44,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
5.0,2.7011100016105654,0.00015306472778320312,5.1975250244140625e-5,0.0,0.27,0.3,0.59,0.46,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
5.0,1.0118518518518518,4.291534423828125e-5,3.981590270996094e-5,0.0,0.27,0.3,0.59,0.5,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
4.0,4.008977313259508,0.09684491157531738,9.894371032714844e-5,0.0,0.27,0.27,0.55,0.42,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
3.0,2.410808240615688,5.698204040527344e-5,5.1975250244140625e-5,0.0,0.27,0.3,0.55,0.42,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
4.0,4.023539961013645,4.291534423828125e-5,4.100799560546875e-5,0.0,0.27,0.3,0.59,0.42,0.0,0.0,0.0,0.361,0.487,0.302,0.113,0.2,0.0
4.0,3.3050068854823165,4.315376281738281e-5,4.100799560546875e-5,0.0,0.27,0.3,0.62,0.42,0.0,0.0,0.0,0.415,0.487,0.302,0.113,0.2,0.0
3.0,3.278044708549679,4.291534423828125e-5,4.100799560546875e-5,0.0,0.27,0.32,0.62,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.113,0.2,0.0
5.0,2.2688026874814744,0.0012791156768798828,8.916854858398438e-5,0.0,0.27,0.32,0.62,0.43,0.0,0.0,0.0,0.415,0.521,0.302,0.113,0.2,0.0
5.0,4.291331423113658,0.0013339519500732422,8.702278137207031e-5,0.0,0.27,0.32,0.59,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.059,0.2,0.0
4.0,2.0827070624777226,5.5789947509765625e-5,5.078315734863281e-5,0.0,0.27,0.32,0.63,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.059,0.2,0.0
5.0,2.8708371871450034,0.00011992454528808594,5.1021575927734375e-5,0.0,0.27,0.32,0.63,0.44,0.0,0.0,0.0,0.415,0.521,0.302,0.059,0.2,0.0
5.0,1.0257142857142858,4.315376281738281e-5,4.100799560546875e-5,0.0,0.27,0.32,0.63,0.48,0.0,0.0,0.0,0.415,0.521,0.302,0.059,0.2,0.0
4.0,4.049264067582658,0.09676885604858398,9.703636169433594e-5,0.0,0.27,0.32,0.59,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.0,0.24,0.0
3.0,2.239989944695827,5.602836608886719e-5,5.1021575927734375e-5,0.0,0.27,0.35,0.59,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.0,0.24,0.0
4.0,4.082707062477723,4.482269287109375e-5,4.1961669921875e-5,0.0,0.27,0.35,0.63,0.42,0.0,0.0,0.0,0.415,0.521,0.302,0.0,0.24,0.0
4.0,3.194485893441388,0.00016808509826660156,4.9114227294921875e-5,0.0,0.24,0.35,0.62,0.42,0.0,0.0,0.0,0.41,0.521,0.302,0.0,0.24,0.0
3.0,3.240379123701157,4.1961669921875e-5,3.886222839355469e-5,0.0,0.24,0.37,0.62,0.42,0.0,0.0,0.0,0.41,0.555,0.302,0.0,0.24,0.0
5.0,2.2688026874814744,0.0013468265533447266,8.392333984375e-5,0.0,0.19,0.37,0.6,0.43,0.0,0.0,0.0,0.293,0.473,0.302,0.0,0.2,0.0
5.0,4.268802687481474,0.0013098716735839844,8.487701416015625e-5,0.0,0.19,0.37,0.6,0.44,0.0,0.0,0.0,0.293,0.473,0.302,0.0,0.2,0.0
4.0,2.1055332068311197,5.3882598876953125e-5,5.0067901611328125e-5,0.0,0.19,0.37,0.64,0.44,0.0,0.0,0.0,0.293,0.473,0.302,0.0,0.2,0.0
4.0,2.948313610192331,0.00013518333435058594,4.601478576660156e-5,0.0,0.19,0.37,0.66,0.42,0.0,0.0,0.0,0.293,0.473,0.302,0.059,0.2,0.0
5.0,1.0441379310344827,3.981590270996094e-5,3.695487976074219e-5,0.0,0.19,0.37,0.66,0.46,0.0,0.0,0.0,0.293,0.473,0.302,0.059,0.2,0.0
4.0,4.157112154199541,0.09657597541809082,9.608268737792969e-5,0.0,0.19,0.37,0.64,0.4,0.0,0.0,0.0,0.293,0.473,0.302,0.059,0.24,0.0
3.0,2.3497287443030017,5.91278076171875e-5,5.2928924560546875e-5,0.0,0.19,0.4,0.64,0.4,0.0,0.0,0.0,0.293,0.473,0.302,0.059,0.24,0.0
4.0,4.223310984608897,4.506111145019531e-5,4.315376281738281e-5,0.0,0.19,0.4,0.68,0.4,0.0,0.0,0.0,0.293,0.473,0.302,0.059,0.24,0.0
4.0,3.384224492508151,0.0013909339904785156,8.606910705566406e-5,0.0,0.12,0.4,0.69,0.4,0.0,0.0,0.0,0.288,0.414,0.302,0.059,0.2,0.0
3.0,3.4985788384465506,5.507469177246094e-5,5.1021575927734375e-5,0.0,0.12,0.42,0.69,0.4,0.0,0.0,0.0,0.288,0.448,0.302,0.059,0.2,0.0
5.0,2.2913314231136583,4.410743713378906e-5,4.100799560546875e-5,0.0,0.12,0.42,0.69,0.41,0.0,0.0,0.0,0.288,0.448,0.302,0.059,0.2,0.0
5.0,4.419815777797497,0.00138092041015625,8.487701416015625e-5,0.0,0.12,0.38,0.67,0.43,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.2,0.0
4.0,2.416969696969697,5.4836273193359375e-5,5.078315734863281e-5,0.0,0.12,0.38,0.71,0.43,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.2,0.0
5.0,2.906043518405603,0.0013689994812011719,8.606910705566406e-5,0.0,0.12,0.38,0.67,0.41,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.2,0.0
5.0,1.0549152542372882,5.1021575927734375e-5,4.601478576660156e-5,0.0,0.12,0.38,0.67,0.45,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.2,0.0
4.0,4.416969696969697,0.0954129695892334,6.198883056640625e-5,0.0,0.12,0.38,0.69,0.41,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.24,0.0
3.0,2.483225806451613,3.0040740966796875e-5,2.5987625122070312e-5,0.0,0.12,0.41,0.69,0.41,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.24,0.0
4.0,4.532473118279569,3.504753112792969e-5,3.409385681152344e-5,0.0,0.12,0.41,0.73,0.41,0.0,0.0,0.0,0.225,0.4,0.236,0.059,0.24,0.0
3.0,3.5546847436496805,9.393692016601562e-5,2.4080276489257812e-5,0.0,0.12,0.41,0.69,0.41,0.0,0.0,0.0,0.225,0.448,0.236,0.059,0.24,0.0
4.0,3.494059830541416,2.2172927856445312e-5,2.09808349609375e-5,0.0,0.12,0.41,0.71,0.41,0.0,0.0,0.0,0.288,0.448,0.236,0.059,0.24,0.0
5.0,2.4198157777974973,0.0012538433074951172,4.38690185546875e-5,0.0,0.08,0.38,0.71,0.42,0.0,0.0,0.0,0.225,0.326,0.236,0.059,0.2,0.0
3.0,4.52594961779714,0.0012531280517578125,4.506111145019531e-5,0.0,0.08,0.39,0.71,0.42,0.0,0.0,0.0,0.225,0.326,0.222,0.059,0.2,0.0
4.0,2.7879553872915173,2.9087066650390625e-5,2.6941299438476562e-5,0.0,0.08,0.39,0.75,0.42,0.0,0.0,0.0,0.225,0.326,0.222,0.059,0.2,0.0
5.0,2.8933659227771873,0.0012340545654296875,4.506111145019531e-5,0.0,0.08,0.39,0.75,0.42,0.0,0.0,0.0,0.225,0.326,0.222,0.059,0.2,0.0
5.0,1.0441379310344827,2.5033950805664062e-5,2.2172927856445312e-5,0.0,0.08,0.39,0.75,0.46,0.0,0.0,0.0,0.225,0.326,0.222,0.059,0.2,0.0
