selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,581.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,591.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,601.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,611.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,621.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,631.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,641.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,650.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.82,0.8,0.76,0.88,0.86,0.822,0.822,"0.68","0.674","0.998","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.825","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1192","0.0","0.057","0.0","0.23","0.0","0.0916","0.0","0.1234","0.004","0.056","0.0","0.232","0.0058"
0.0,0.0,0.0,0.0,651.0,0.9,0.8,0.6,0.0,0.0,0.7,0.8,0.92,0.88,0.88,0.82,0.82,0.78,0.88,0.88,0.814,0.814,"0.682","0.674","0.998","0.1","0.08","0.06","0.0","0.0","0.084","0.096","0.063","0.304","0.15","0.076","0.25","0.861","0.02","0.041","0.0","0.15","0.012","0.0","0.053","0.11","0.244","0.02","0.0892","0.0","0.0846","0.0","0.059","0.0074","0.263","0.0","0.0404","0.0","0.1092","0.05","0.024","0.0","0.38","0.0152"
0.0,0.0,0.0,0.0,660.0,0.9,0.8,0.7,0.0,0.0,0.7,0.8,0.92,0.88,0.88,0.8,0.82,0.78,0.88,0.88,0.812,0.818,"0.682","0.674","0.998","0.1","0.08","0.07","0.0","0.0","0.084","0.096","0.063","0.309","0.15","0.081","0.25","0.861","0.02","0.041","0.0","0.15","0.012","0.0","0.053","0.11","0.244","0.025","0.0892","0.0","0.0844","0.0","0.059","0.0074","0.262","0.0","0.0404","0.0","0.1096","0.049","0.024","0.0","0.381","0.0152"
0.0,0.0,0.0,0.0,661.0,0.9,0.8,0.6,0.0,0.0,0.7,0.8,0.92,0.88,0.88,0.82,0.82,0.78,0.88,0.88,0.814,0.814,"0.682","0.674","0.998","0.1","0.08","0.06","0.0","0.0","0.084","0.096","0.073","0.309","0.15","0.081","0.25","0.861","0.02","0.041","0.0","0.15","0.012","0.0","0.053","0.11","0.254","0.025","0.0872","0.0","0.0856","0.0","0.059","0.0074","0.264","0.0","0.0404","0.0","0.1082","0.05","0.024","0.0","0.381","0.0152"
0.0,0.0,0.0,0.0,670.0,0.9,0.8,0.8,0.7,0.7,0.7,0.8,0.92,0.88,0.92,0.88,0.88,0.8,0.88,0.88,0.788,0.794,"0.682","0.674","0.998","0.1","0.08","0.08","0.084","0.084","0.084","0.096","0.073","0.309","0.165","0.081","0.255","0.874","0.065","0.051","0.0","0.355","0.012","0.0","0.053","0.335","0.254","0.025","0.0962","0.0","0.09","0.0","0.084","0.0074","0.21","0.0","0.0494","0.0","0.1124","0.047","0.054","0.0002","0.323","0.0152"
0.0,0.0,0.0,0.0,671.0,0.9,0.8,0.8,0.7,0.7,0.7,0.8,0.92,0.88,0.88,0.82,0.86,0.76,0.88,0.88,0.798,0.8,"0.682","0.674","0.998","0.1","0.08","0.08","0.084","0.084","0.084","0.096","0.048","0.099","0.146","0.052","0.17","0.816","0.445","0.084","0.075","0.389","0.177","0.01","0.053","0.78","0.539","0.05","0.107","0.0","0.1324","0.0","0.082","0.0","0.1574","0.0","0.0486","0.0","0.1314","0.0","0.089","0.0004","0.2254","0.014"
0.0,0.0,0.0,0.0,680.0,0.9,0.8,0.7,0.0,0.0,0.7,0.8,0.92,0.88,0.84,0.8,0.84,0.84,0.88,0.88,0.812,0.814,"0.682","0.674","0.998","0.1","0.08","0.07","0.0","0.0","0.084","0.096","0.048","0.104","0.131","0.057","0.165","0.803","0.405","0.081","0.09","0.189","0.217","0.01","0.053","0.845","0.614","0.055","0.113","0.0","0.1338","0.0","0.057","0.0","0.1834","0.0","0.0546","0.0","0.1316","0.001","0.059","0.0002","0.2584","0.014"
0.0,0.0,0.0,0.0,681.0,0.9,0.8,0.8,0.4,0.0,0.6,0.8,0.92,0.88,0.88,0.82,0.84,0.78,0.86,0.88,0.81,0.812,"0.682","0.674","0.998","0.1","0.08","0.08","0.048","0.0","0.072","0.096","0.048","0.06","0.219","0.092","0.22","0.813","0.405","0.137","0.015","0.17","0.195","0.011","0.048","0.865","0.683","0.08","0.0864","0.0","0.1064","0.0","0.071","0.0008","0.223","0.0","0.083","0.0","0.1328","0.001","0.056","0.0002","0.2304","0.0138"
0.0,0.0,0.0,0.0,690.0,0.9,0.8,0.9,0.7,0.8,0.6,0.8,0.92,0.88,0.92,0.88,0.9,0.82,0.86,0.88,0.79,0.79,"0.682","0.674","0.998","0.1","0.08","0.09","0.084","0.096","0.072","0.096","0.048","0.055","0.274","0.087","0.225","0.816","0.445","0.15","0.01","0.372","0.2","0.011","0.048","0.81","0.608","0.075","0.0854","0.0","0.0974","0.0","0.097","0.0008","0.195","0.0","0.08","0.0","0.1276","0.0","0.085","0.0002","0.1954","0.0138"
0.0,0.0,0.0,0.0,691.0,0.9,0.8,0.8,0.3,0.8,0.7,0.8,0.92,0.88,0.88,0.84,0.84,0.78,0.88,0.88,0.8,0.802,"0.682","0.674","0.998","0.1","0.08","0.08","0.036","0.096","0.084","0.096","0.048","0.12","0.212","0.011","0.255","0.849","0.3","0.092","0.15","0.617","0.266","0.025","0.047","0.755","0.518","0.05","0.1022","0.0","0.097","0.0","0.107","0.0","0.1742","0.0004","0.079","0.0","0.1154","0.0","0.108","0.0002","0.1918","0.0128"
0.0,0.0,0.0,0.0,700.0,0.9,0.8,0.7,0.4,0.0,0.7,0.8,0.92,0.88,0.84,0.82,0.82,0.84,0.88,0.88,0.808,0.81,"0.682","0.674","0.998","0.1","0.08","0.07","0.048","0.0","0.084","0.096","0.048","0.125","0.157","0.016","0.25","0.846","0.255","0.086","0.16","0.42","0.291","0.025","0.047","0.675","0.593","0.055","0.1032","0.0","0.1058","0.0","0.081","0.0","0.1952","0.0004","0.082","0.0","0.1242","0.0","0.079","0.0002","0.2138","0.0128"
0.0,0.0,0.0,0.0,701.0,0.9,0.8,0.8,0.4,0.0,0.7,0.8,0.92,0.88,0.88,0.8,0.82,0.78,0.88,0.88,0.81,0.812,"0.682","0.674","0.998","0.1","0.08","0.08","0.048","0.0","0.084","0.096","0.048","0.024","0.107","0.03","0.19","0.833","0.17","0.075","0.035","0.369","0.137","0.01","0.053","0.81","0.724","0.085","0.0768","0.0","0.107","0.0","0.072","0.0","0.2318","0.0016","0.0754","0.0","0.1218","0.0","0.079","0.0006","0.2242","0.0126"
0.0,0.0,0.0,0.0,710.0,0.9,0.8,0.7,0.0,0.0,0.7,0.8,0.92,0.88,0.88,0.68,0.82,0.68,0.88,0.88,0.696,0.694,"0.682","0.674","0.736","0.1","0.08","0.07","0.0","0.0","0.084","0.096","0.048","0.019","0.107","0.025","0.19","0.702","0.175","0.07","0.04","0.364","0.117","0.01","0.053","0.765","0.649","0.08","0.0618","0.0","0.0876","0.0","0.072","0.0","0.1978","0.0016","0.0604","0.0","0.1","0.0","0.079","0.0006","0.1902","0.0126"
0.0,0.0,0.0,0.0,711.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.78,0.8,0.74,0.88,0.86,0.694,0.696,"0.68","0.674","0.738","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.051","0.102","0.027","0.19","0.711","0.4","0.113","0.07","0.218","0.172","0.053","0.015","0.725","0.592","0.05","0.0676","0.0","0.1106","0.0","0.053","0.0","0.1854","0.0002","0.061","0.0","0.1092","0.0","0.061","0.0","0.1922","0.0058"
0.0,0.0,0.0,0.0,720.0,0.9,0.8,0.7,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.76,0.72,0.64,0.88,0.86,0.676,0.672,"0.68","0.674","0.676","0.098","0.08","0.07","0.0","0.0","0.084","0.072","0.047","0.046","0.102","0.022","0.19","0.68","0.395","0.104","0.045","0.213","0.122","0.053","0.015","0.615","0.592","0.045","0.0676","0.0","0.1088","0.0","0.053","0.0","0.1764","0.0002","0.061","0.0","0.1068","0.0","0.061","0.0","0.1802","0.0058"
0.0,0.0,0.0,0.0,721.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,731.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
0.0,0.0,0.0,0.0,741.0,0.9,0.8,0.8,0.0,0.0,0.7,0.6,0.9,0.86,0.86,0.74,0.8,0.76,0.88,0.86,0.664,0.664,"0.68","0.674","0.674","0.098","0.08","0.08","0.0","0.0","0.084","0.072","0.047","0.3","0.106","0.03","0.175","0.663","0.375","0.111","0.045","0.216","0.144","0.047","0.018","0.59","0.323","0.03","0.087","0.0","0.1034","0.0","0.057","0.0","0.151","0.0","0.0916","0.0","0.1076","0.0","0.056","0.0","0.149","0.0058"
